"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jun 22, 2020 @ 01:09:58.000","2020-06-22T01:09:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 22, 2020 @ 01:09:46.000","2020-06-22T01:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,5,6,,,
"Jun 22, 2020 @ 01:09:20.000","2020-06-22T01:09:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,24,
"Jun 22, 2020 @ 01:00:05.000","2020-06-22T01:00:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,24,22,"3.605"
"Jun 22, 2020 @ 00:57:09.000","2020-06-22T00:57:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,27,
"Jun 22, 2020 @ 00:55:15.000","2020-06-22T00:55:15Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345","28.067","34.525",0,1,1,8,8,"3.903"
"Jun 22, 2020 @ 00:54:20.000","2020-06-22T00:54:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,26,
"Jun 22, 2020 @ 00:42:44.000","2020-06-22T00:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,23,33,"3.813"
"Jun 22, 2020 @ 00:42:27.000","2020-06-22T00:42:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 22, 2020 @ 00:42:10.000","2020-06-22T00:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"Jun 22, 2020 @ 00:39:58.000","2020-06-22T00:39:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 22, 2020 @ 00:39:46.000","2020-06-22T00:39:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,4,5,,,
"Jun 22, 2020 @ 00:39:20.000","2020-06-22T00:39:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,26,
"Jun 22, 2020 @ 00:33:02.000","2020-06-22T00:33:02Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","37.511","-2.298",5,7,7,31,31,"3.895"
"Jun 22, 2020 @ 00:30:34.000","2020-06-22T00:30:34Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,29,29,"3.601"
"Jun 22, 2020 @ 00:27:09.000","2020-06-22T00:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,25,
"Jun 22, 2020 @ 00:24:20.000","2020-06-22T00:24:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,22,
"Jun 22, 2020 @ 00:12:58.000","2020-06-22T00:12:58Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,372",
"Jun 22, 2020 @ 00:12:44.000","2020-06-22T00:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,31,"3.814"
"Jun 22, 2020 @ 00:12:27.000","2020-06-22T00:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 22, 2020 @ 00:12:10.000","2020-06-22T00:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"Jun 22, 2020 @ 00:09:57.000","2020-06-22T00:09:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 22, 2020 @ 00:09:46.000","2020-06-22T00:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,4,5,,,
"Jun 22, 2020 @ 00:09:25.000","2020-06-22T00:09:25Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"Jun 22, 2020 @ 00:09:24.000","2020-06-22T00:09:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"Jun 22, 2020 @ 00:01:27.000","2020-06-22T00:01:27Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","39.465","-6.888",5,7,8,29,36,
"Jun 21, 2020 @ 23:57:09.000","2020-06-21T23:57:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,27,
"Jun 21, 2020 @ 23:54:20.000","2020-06-21T23:54:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,26,
"Jun 21, 2020 @ 23:42:44.000","2020-06-21T23:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,31,"3.815"
"Jun 21, 2020 @ 23:42:27.000","2020-06-21T23:42:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 23:42:10.000","2020-06-21T23:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,2,3,,,
"Jun 21, 2020 @ 23:39:58.000","2020-06-21T23:39:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 23:39:52.000","2020-06-21T23:39:52Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,5,,,
"Jun 21, 2020 @ 23:39:20.000","2020-06-21T23:39:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jun 21, 2020 @ 23:27:09.000","2020-06-21T23:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,28,
"Jun 21, 2020 @ 23:24:20.000","2020-06-21T23:24:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"Jun 21, 2020 @ 23:16:56.000","2020-06-21T23:16:56Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,34,"4.192"
"Jun 21, 2020 @ 23:12:44.000","2020-06-21T23:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,23,32,"3.817"
"Jun 21, 2020 @ 23:12:27.000","2020-06-21T23:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 23:12:10.000","2020-06-21T23:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,4,,,
"Jun 21, 2020 @ 23:09:58.000","2020-06-21T23:09:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 23:09:46.000","2020-06-21T23:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jun 21, 2020 @ 23:09:20.000","2020-06-21T23:09:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jun 21, 2020 @ 22:57:09.000","2020-06-21T22:57:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,28,
"Jun 21, 2020 @ 22:54:20.000","2020-06-21T22:54:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,26,
"Jun 21, 2020 @ 22:42:44.000","2020-06-21T22:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,29,"3.818"
"Jun 21, 2020 @ 22:42:27.000","2020-06-21T22:42:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 22:42:10.000","2020-06-21T22:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"Jun 21, 2020 @ 22:40:42.000","2020-06-21T22:40:42Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,35,"3.567"
"Jun 21, 2020 @ 22:39:58.000","2020-06-21T22:39:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 22:39:46.000","2020-06-21T22:39:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,2,3,,,
"Jun 21, 2020 @ 22:39:20.000","2020-06-21T22:39:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,26,
"Jun 21, 2020 @ 22:27:09.000","2020-06-21T22:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,28,
"Jun 21, 2020 @ 22:24:20.000","2020-06-21T22:24:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,27,
"Jun 21, 2020 @ 22:12:44.000","2020-06-21T22:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,25,"3.819"
"Jun 21, 2020 @ 22:12:27.000","2020-06-21T22:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 22:12:10.000","2020-06-21T22:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,1,1,,,
"Jun 21, 2020 @ 22:09:58.000","2020-06-21T22:09:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 22:09:46.000","2020-06-21T22:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,3,,,
"Jun 21, 2020 @ 22:09:21.000","2020-06-21T22:09:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,28,
"Jun 21, 2020 @ 22:09:20.000","2020-06-21T22:09:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,28,
"Jun 21, 2020 @ 21:57:10.000","2020-06-21T21:57:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,23,28,
"Jun 21, 2020 @ 21:54:20.000","2020-06-21T21:54:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,27,
"Jun 21, 2020 @ 21:42:44.000","2020-06-21T21:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,32,"3.821"
"Jun 21, 2020 @ 21:42:27.000","2020-06-21T21:42:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 21:42:10.000","2020-06-21T21:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,2,2,,,
"Jun 21, 2020 @ 21:39:57.000","2020-06-21T21:39:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 21:39:46.000","2020-06-21T21:39:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,1,2,,,
"Jun 21, 2020 @ 21:39:21.000","2020-06-21T21:39:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,22,
"Jun 21, 2020 @ 21:39:20.000","2020-06-21T21:39:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,22,
"Jun 21, 2020 @ 21:27:10.000","2020-06-21T21:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,24,
"Jun 21, 2020 @ 21:24:20.000","2020-06-21T21:24:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,24,
"Jun 21, 2020 @ 21:12:44.000","2020-06-21T21:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,29,"3.823"
"Jun 21, 2020 @ 21:12:27.000","2020-06-21T21:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 21:12:10.000","2020-06-21T21:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,2,3,,,
"Jun 21, 2020 @ 21:09:58.000","2020-06-21T21:09:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 21:09:46.000","2020-06-21T21:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jun 21, 2020 @ 21:09:21.000","2020-06-21T21:09:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 21, 2020 @ 20:57:10.000","2020-06-21T20:57:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,30,
"Jun 21, 2020 @ 20:54:20.000","2020-06-21T20:54:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jun 21, 2020 @ 20:42:44.000","2020-06-21T20:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,30,"3.823"
"Jun 21, 2020 @ 20:42:27.000","2020-06-21T20:42:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 20:42:11.000","2020-06-21T20:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,1,2,,,
"Jun 21, 2020 @ 20:39:58.000","2020-06-21T20:39:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 20:39:46.000","2020-06-21T20:39:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jun 21, 2020 @ 20:39:20.000","2020-06-21T20:39:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,31,
"Jun 21, 2020 @ 20:27:10.000","2020-06-21T20:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,28,
"Jun 21, 2020 @ 20:24:20.000","2020-06-21T20:24:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 21, 2020 @ 20:19:22.000","2020-06-21T20:19:22Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,44,"4.172"
"Jun 21, 2020 @ 20:12:44.000","2020-06-21T20:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,30,"3.825"
"Jun 21, 2020 @ 20:12:27.000","2020-06-21T20:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 20:12:11.000","2020-06-21T20:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,2,2,,,
"Jun 21, 2020 @ 20:09:58.000","2020-06-21T20:09:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 20:09:46.000","2020-06-21T20:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jun 21, 2020 @ 20:09:20.000","2020-06-21T20:09:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,27,
"Jun 21, 2020 @ 19:57:10.000","2020-06-21T19:57:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,32,
"Jun 21, 2020 @ 19:54:20.000","2020-06-21T19:54:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,23,
"Jun 21, 2020 @ 19:42:45.000","2020-06-21T19:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,28,"3.825"
"Jun 21, 2020 @ 19:42:28.000","2020-06-21T19:42:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 19:42:11.000","2020-06-21T19:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,2,2,,,
"Jun 21, 2020 @ 19:40:05.000","2020-06-21T19:40:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 19:39:46.000","2020-06-21T19:39:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,9,11,11,,,
"Jun 21, 2020 @ 19:39:21.000","2020-06-21T19:39:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,24,
"Jun 21, 2020 @ 19:39:20.000","2020-06-21T19:39:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,24,
"Jun 21, 2020 @ 19:29:30.000","2020-06-21T19:29:30Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,29,40,"3.589"
"Jun 21, 2020 @ 19:28:56.000","2020-06-21T19:28:57Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503",,,,,,28,20,
"Jun 21, 2020 @ 19:27:10.000","2020-06-21T19:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,30,30,
"Jun 21, 2020 @ 19:24:21.000","2020-06-21T19:24:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 21, 2020 @ 19:16:13.000","2020-06-21T19:16:13Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,34,42,"3.589"
"Jun 21, 2020 @ 19:12:44.000","2020-06-21T19:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,23,26,"3.826"
"Jun 21, 2020 @ 19:12:27.000","2020-06-21T19:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 19:12:11.000","2020-06-21T19:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"Jun 21, 2020 @ 19:10:01.000","2020-06-21T19:10:01Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 19:09:42.000","2020-06-21T19:09:42Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,4,4,,,
"Jun 21, 2020 @ 19:09:31.000","2020-06-21T19:09:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,21,
"Jun 21, 2020 @ 19:00:05.000","2020-06-21T19:00:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,21,22,"3.604"
"Jun 21, 2020 @ 18:54:20.000","2020-06-21T18:54:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,22,
"Jun 21, 2020 @ 18:43:32.000","2020-06-21T18:43:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,29,"3.829"
"Jun 21, 2020 @ 18:43:15.000","2020-06-21T18:43:17Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 18:42:58.000","2020-06-21T18:43:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,2,2,,,
"Jun 21, 2020 @ 18:42:11.000","2020-06-21T18:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 18:40:04.000","2020-06-21T18:40:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 18:39:46.000","2020-06-21T18:39:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,5,5,,,
"Jun 21, 2020 @ 18:39:21.000","2020-06-21T18:39:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,21,
"Jun 21, 2020 @ 18:39:21.000","2020-06-21T18:39:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,21,
"Jun 21, 2020 @ 18:36:21.000","2020-06-21T18:36:21Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,29,31,
"Jun 21, 2020 @ 18:32:52.000","2020-06-21T18:32:52Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,3,4,5,31,33,
"Jun 21, 2020 @ 18:30:35.000","2020-06-21T18:30:35Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,29,32,"3.6"
"Jun 21, 2020 @ 18:27:10.000","2020-06-21T18:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,26,
"Jun 21, 2020 @ 18:25:50.000","2020-06-21T18:25:50Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,22,24,
"Jun 21, 2020 @ 18:25:11.000","2020-06-21T18:25:11Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,5,8,9,28,33,
"Jun 21, 2020 @ 18:24:20.000","2020-06-21T18:24:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jun 21, 2020 @ 18:12:45.000","2020-06-21T18:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,33,"3.828"
"Jun 21, 2020 @ 18:12:27.000","2020-06-21T18:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 18:12:11.000","2020-06-21T18:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"Jun 21, 2020 @ 18:09:58.000","2020-06-21T18:09:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 18:09:46.000","2020-06-21T18:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,5,6,,,
"Jun 21, 2020 @ 18:09:29.000","2020-06-21T18:09:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,28,
"Jun 21, 2020 @ 18:09:28.000","2020-06-21T18:09:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,28,
"Jun 21, 2020 @ 17:57:10.000","2020-06-21T17:57:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,26,
"Jun 21, 2020 @ 17:54:21.000","2020-06-21T17:54:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,26,
"Jun 21, 2020 @ 17:42:45.000","2020-06-21T17:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,27,"3.83"
"Jun 21, 2020 @ 17:42:27.000","2020-06-21T17:42:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 17:42:11.000","2020-06-21T17:42:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,1,1,,,
"Jun 21, 2020 @ 17:39:58.000","2020-06-21T17:39:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 17:39:46.000","2020-06-21T17:39:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,6,6,,,
"Jun 21, 2020 @ 17:39:20.000","2020-06-21T17:39:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 21, 2020 @ 17:27:10.000","2020-06-21T17:27:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,32,30,
"Jun 21, 2020 @ 17:24:20.000","2020-06-21T17:24:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,22,
"Jun 21, 2020 @ 17:16:39.000","2020-06-21T17:16:39Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","21.671","36.023",0,0,0,41,44,"3.903"
"Jun 21, 2020 @ 17:12:45.000","2020-06-21T17:12:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,21,27,"3.832"
"Jun 21, 2020 @ 17:12:27.000","2020-06-21T17:12:32Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 21, 2020 @ 17:12:11.000","2020-06-21T17:12:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,2,2,,,
"Jun 21, 2020 @ 17:09:58.000","2020-06-21T17:09:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 21, 2020 @ 17:09:46.000","2020-06-21T17:09:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,4,4,,,
"Jun 21, 2020 @ 17:09:21.000","2020-06-21T17:09:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 21, 2020 @ 17:09:20.000","2020-06-21T17:09:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 21, 2020 @ 16:57:10.000","2020-06-21T16:57:08Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,25,
"Jun 21, 2020 @ 16:54:26.000","2020-06-21T16:54:26Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jun 21, 2020 @ 16:42:45.000","2020-06-21T16:42:47Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,28,"3.833"
