,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
669,2020-07-04 07:17:46+00:00,safecast:4177786812,Solarcast #30020,4177786812,34.075,-118.198,,,,,,24.0,28,3.7289999999999996,2020,"(4177786812, Timestamp('2020-07-04 07:17:46+0000', tz='UTC'))"
668,2020-07-04 07:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,0,,2020,"(678194983, Timestamp('2020-07-04 07:26:48+0000', tz='UTC'))"
667,2020-07-04 07:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,29,,2020,"(3714913954, Timestamp('2020-07-04 07:28:09+0000', tz='UTC'))"
666,2020-07-04 07:28:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,29,,2020,"(3714913954, Timestamp('2020-07-04 07:28:10+0000', tz='UTC'))"
665,2020-07-04 07:28:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,12.0,14.0,,,,2020,"(3714913954, Timestamp('2020-07-04 07:28:34+0000', tz='UTC'))"
664,2020-07-04 07:28:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 07:28:46+0000', tz='UTC'))"
663,2020-07-04 07:32:34+00:00,safecast:114699387,Solarcast #30023,114699387,34.134,-118.382,,,,,,34.0,35,3.594,2020,"(114699387, Timestamp('2020-07-04 07:32:34+0000', tz='UTC'))"
662,2020-07-04 07:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-07-04 07:41:48+0000', tz='UTC'))"
661,2020-07-04 07:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 07:42:42+0000', tz='UTC'))"
660,2020-07-04 07:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,3.835,2020,"(678194983, Timestamp('2020-07-04 07:42:57+0000', tz='UTC'))"
659,2020-07-04 07:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,25,,2020,"(3714913954, Timestamp('2020-07-04 07:43:09+0000', tz='UTC'))"
658,2020-07-04 07:52:43+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,36.0,43,3.5780000000000003,2020,"(872300871, Timestamp('2020-07-04 07:52:43+0000', tz='UTC'))"
657,2020-07-04 07:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,30.0,0,,2020,"(678194983, Timestamp('2020-07-04 07:56:48+0000', tz='UTC'))"
656,2020-07-04 07:58:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,29,,2020,"(3714913954, Timestamp('2020-07-04 07:58:19+0000', tz='UTC'))"
655,2020-07-04 07:58:30+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,10.0,12.0,,,,2020,"(3714913954, Timestamp('2020-07-04 07:58:30+0000', tz='UTC'))"
654,2020-07-04 07:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 07:58:49+0000', tz='UTC'))"
653,2020-07-04 08:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-07-04 08:11:48+0000', tz='UTC'))"
652,2020-07-04 08:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 08:12:42+0000', tz='UTC'))"
651,2020-07-04 08:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,3.835,2020,"(678194983, Timestamp('2020-07-04 08:12:57+0000', tz='UTC'))"
650,2020-07-04 08:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,29,,2020,"(3714913954, Timestamp('2020-07-04 08:13:09+0000', tz='UTC'))"
649,2020-07-04 08:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,,2020,"(678194983, Timestamp('2020-07-04 08:26:48+0000', tz='UTC'))"
648,2020-07-04 08:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,29,,2020,"(3714913954, Timestamp('2020-07-04 08:28:09+0000', tz='UTC'))"
647,2020-07-04 08:28:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,6.0,8.0,9.0,,,,2020,"(3714913954, Timestamp('2020-07-04 08:28:35+0000', tz='UTC'))"
646,2020-07-04 08:28:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 08:28:46+0000', tz='UTC'))"
645,2020-07-04 08:35:21+00:00,safecast:1162749983,Solarcast #33008,1162749983,34.482,136.162,,,,,,,45,4.188,2020,"(1162749983, Timestamp('2020-07-04 08:35:21+0000', tz='UTC'))"
644,2020-07-04 08:39:53+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,7.0,10.0,11.0,28.0,30,,2020,"(1094924990, Timestamp('2020-07-04 08:39:53+0000', tz='UTC'))"
643,2020-07-04 08:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,4.0,,,,2020,"(678194983, Timestamp('2020-07-04 08:41:48+0000', tz='UTC'))"
642,2020-07-04 08:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 08:42:42+0000', tz='UTC'))"
641,2020-07-04 08:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,3.937,2020,"(678194983, Timestamp('2020-07-04 08:42:57+0000', tz='UTC'))"
640,2020-07-04 08:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,30,,2020,"(3714913954, Timestamp('2020-07-04 08:43:09+0000', tz='UTC'))"
639,2020-07-04 08:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,0,,2020,"(678194983, Timestamp('2020-07-04 08:56:48+0000', tz='UTC'))"
638,2020-07-04 08:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,25,,2020,"(3714913954, Timestamp('2020-07-04 08:58:09+0000', tz='UTC'))"
637,2020-07-04 08:58:15+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,25,,2020,"(3714913954, Timestamp('2020-07-04 08:58:15+0000', tz='UTC'))"
636,2020-07-04 08:58:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,25,,2020,"(3714913954, Timestamp('2020-07-04 08:58:21+0000', tz='UTC'))"
635,2020-07-04 08:58:27+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,25,,2020,"(3714913954, Timestamp('2020-07-04 08:58:27+0000', tz='UTC'))"
634,2020-07-04 08:58:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,10.0,11.0,,,,2020,"(3714913954, Timestamp('2020-07-04 08:58:45+0000', tz='UTC'))"
633,2020-07-04 08:59:16+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 08:59:16+0000', tz='UTC'))"
632,2020-07-04 09:07:03+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-04 09:07:03+0000', tz='UTC'))"
631,2020-07-04 09:07:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 09:07:27+0000', tz='UTC'))"
630,2020-07-04 09:07:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,0,3.957,2020,"(678194983, Timestamp('2020-07-04 09:07:42+0000', tz='UTC'))"
629,2020-07-04 09:13:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,30,,2020,"(3714913954, Timestamp('2020-07-04 09:13:19+0000', tz='UTC'))"
628,2020-07-04 09:16:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,4.0,,,,2020,"(678194983, Timestamp('2020-07-04 09:16:48+0000', tz='UTC'))"
627,2020-07-04 09:17:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 09:17:42+0000', tz='UTC'))"
626,2020-07-04 09:17:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,0,,2020,"(678194983, Timestamp('2020-07-04 09:17:57+0000', tz='UTC'))"
625,2020-07-04 09:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,2.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-04 09:26:48+0000', tz='UTC'))"
624,2020-07-04 09:27:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 09:27:12+0000', tz='UTC'))"
623,2020-07-04 09:27:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,21.0,0,,2020,"(678194983, Timestamp('2020-07-04 09:27:27+0000', tz='UTC'))"
622,2020-07-04 09:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,31,,2020,"(3714913954, Timestamp('2020-07-04 09:28:09+0000', tz='UTC'))"
621,2020-07-04 09:28:25+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,31,,2020,"(3714913954, Timestamp('2020-07-04 09:28:25+0000', tz='UTC'))"
620,2020-07-04 09:28:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,6.0,7.0,8.0,,,,2020,"(3714913954, Timestamp('2020-07-04 09:28:34+0000', tz='UTC'))"
619,2020-07-04 09:28:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 09:28:45+0000', tz='UTC'))"
618,2020-07-04 09:37:03+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-04 09:37:03+0000', tz='UTC'))"
617,2020-07-04 09:37:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 09:37:27+0000', tz='UTC'))"
616,2020-07-04 09:37:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,16,3.97,2020,"(678194983, Timestamp('2020-07-04 09:37:42+0000', tz='UTC'))"
615,2020-07-04 09:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,25,,2020,"(3714913954, Timestamp('2020-07-04 09:43:09+0000', tz='UTC'))"
614,2020-07-04 09:46:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-04 09:46:48+0000', tz='UTC'))"
613,2020-07-04 09:47:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 09:47:42+0000', tz='UTC'))"
612,2020-07-04 09:47:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,23.0,30,,2020,"(678194983, Timestamp('2020-07-04 09:47:57+0000', tz='UTC'))"
611,2020-07-04 09:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-04 09:56:48+0000', tz='UTC'))"
610,2020-07-04 09:57:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 09:57:12+0000', tz='UTC'))"
609,2020-07-04 09:57:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,28,,2020,"(678194983, Timestamp('2020-07-04 09:57:27+0000', tz='UTC'))"
608,2020-07-04 09:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,25,,2020,"(3714913954, Timestamp('2020-07-04 09:58:09+0000', tz='UTC'))"
607,2020-07-04 09:58:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,11.0,12.0,,,,2020,"(3714913954, Timestamp('2020-07-04 09:58:34+0000', tz='UTC'))"
606,2020-07-04 09:58:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 09:58:46+0000', tz='UTC'))"
605,2020-07-04 10:01:33+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,,,,,,38.0,42,3.5869999999999997,2020,"(1875225345, Timestamp('2020-07-04 10:01:33+0000', tz='UTC'))"
604,2020-07-04 10:03:58+00:00,safecast:3865366066,Solarcast #33004,3865366066,46.317,-119.325,,,,,,,30,4.109,2020,"(3865366066, Timestamp('2020-07-04 10:03:58+0000', tz='UTC'))"
603,2020-07-04 10:04:06+00:00,safecast:3709008148,Solarcast #30003,3709008148,42.565,-70.78399999999999,,,,,,25.0,24,,2020,"(3709008148, Timestamp('2020-07-04 10:04:06+0000', tz='UTC'))"
602,2020-07-04 10:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-07-04 10:11:48+0000', tz='UTC'))"
601,2020-07-04 10:12:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 10:12:12+0000', tz='UTC'))"
600,2020-07-04 10:12:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,25,3.892,2020,"(678194983, Timestamp('2020-07-04 10:12:27+0000', tz='UTC'))"
599,2020-07-04 10:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,31,,2020,"(3714913954, Timestamp('2020-07-04 10:13:09+0000', tz='UTC'))"
598,2020-07-04 10:26:02+00:00,safecast:3768313999,Solarcast #30026,3768313999,33.403,-117.595,,,,,,27.0,34,,2020,"(3768313999, Timestamp('2020-07-04 10:26:02+0000', tz='UTC'))"
597,2020-07-04 10:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,30.0,28,,2020,"(678194983, Timestamp('2020-07-04 10:26:48+0000', tz='UTC'))"
596,2020-07-04 10:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-07-04 10:28:09+0000', tz='UTC'))"
595,2020-07-04 10:28:15+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-07-04 10:28:15+0000', tz='UTC'))"
594,2020-07-04 10:28:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-07-04 10:28:20+0000', tz='UTC'))"
593,2020-07-04 10:28:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,10.0,14.0,14.0,,,,2020,"(3714913954, Timestamp('2020-07-04 10:28:32+0000', tz='UTC'))"
592,2020-07-04 10:28:44+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 10:28:44+0000', tz='UTC'))"
591,2020-07-04 10:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-04 10:41:48+0000', tz='UTC'))"
590,2020-07-04 10:41:54+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,25.0,32,3.583,2020,"(4249659165, Timestamp('2020-07-04 10:41:54+0000', tz='UTC'))"
589,2020-07-04 10:42:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 10:42:12+0000', tz='UTC'))"
588,2020-07-04 10:42:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,28,3.9010000000000002,2020,"(678194983, Timestamp('2020-07-04 10:42:27+0000', tz='UTC'))"
587,2020-07-04 10:43:11+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-07-04 10:43:11+0000', tz='UTC'))"
586,2020-07-04 10:48:57+00:00,safecast:1045649384,Solarcast #30022,1045649384,37.739000000000004,-122.50299999999999,12.04,,14.0,23.0,27.0,20.0,4,,2020,"(1045649384, Timestamp('2020-07-04 10:48:57+0000', tz='UTC'))"
585,2020-07-04 10:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,25,,2020,"(678194983, Timestamp('2020-07-04 10:56:48+0000', tz='UTC'))"
584,2020-07-04 10:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,29,,2020,"(3714913954, Timestamp('2020-07-04 10:58:09+0000', tz='UTC'))"
582,2020-07-04 10:58:15+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,29,,2020,"(3714913954, Timestamp('2020-07-04 10:58:15+0000', tz='UTC'))"
581,2020-07-04 10:58:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,10.0,13.0,13.0,,,,2020,"(3714913954, Timestamp('2020-07-04 10:58:33+0000', tz='UTC'))"
580,2020-07-04 10:58:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 10:58:45+0000', tz='UTC'))"
579,2020-07-04 11:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-04 11:11:48+0000', tz='UTC'))"
578,2020-07-04 11:12:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 11:12:12+0000', tz='UTC'))"
577,2020-07-04 11:12:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,24,3.898,2020,"(678194983, Timestamp('2020-07-04 11:12:27+0000', tz='UTC'))"
576,2020-07-04 11:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,31,,2020,"(3714913954, Timestamp('2020-07-04 11:13:09+0000', tz='UTC'))"
575,2020-07-04 11:17:36+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,35,3.5589999999999997,2020,"(230442684, Timestamp('2020-07-04 11:17:36+0000', tz='UTC'))"
574,2020-07-04 11:21:20+00:00,safecast:1344890106,Solarcast #33001,1344890106,34.148,-118.094,,,,,,,37,4.184,2020,"(1344890106, Timestamp('2020-07-04 11:21:20+0000', tz='UTC'))"
573,2020-07-04 11:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,0,,2020,"(678194983, Timestamp('2020-07-04 11:26:48+0000', tz='UTC'))"
572,2020-07-04 11:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,31.0,28,,2020,"(3714913954, Timestamp('2020-07-04 11:28:09+0000', tz='UTC'))"
571,2020-07-04 11:28:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,11.0,12.0,,,,2020,"(3714913954, Timestamp('2020-07-04 11:28:34+0000', tz='UTC'))"
570,2020-07-04 11:28:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 11:28:51+0000', tz='UTC'))"
569,2020-07-04 11:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-04 11:41:48+0000', tz='UTC'))"
568,2020-07-04 11:42:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 11:42:12+0000', tz='UTC'))"
567,2020-07-04 11:42:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,0,3.9010000000000002,2020,"(678194983, Timestamp('2020-07-04 11:42:27+0000', tz='UTC'))"
566,2020-07-04 11:43:18+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,31,,2020,"(3714913954, Timestamp('2020-07-04 11:43:18+0000', tz='UTC'))"
565,2020-07-04 11:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,0,,2020,"(678194983, Timestamp('2020-07-04 11:56:48+0000', tz='UTC'))"
564,2020-07-04 11:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,31,,2020,"(3714913954, Timestamp('2020-07-04 11:58:09+0000', tz='UTC'))"
563,2020-07-04 11:58:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,1.0,2.0,2.0,,,,2020,"(3714913954, Timestamp('2020-07-04 11:58:46+0000', tz='UTC'))"
562,2020-07-04 11:58:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 11:58:51+0000', tz='UTC'))"
561,2020-07-04 12:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-04 12:11:48+0000', tz='UTC'))"
560,2020-07-04 12:12:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 12:12:12+0000', tz='UTC'))"
559,2020-07-04 12:12:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,0,3.9010000000000002,2020,"(678194983, Timestamp('2020-07-04 12:12:27+0000', tz='UTC'))"
558,2020-07-04 12:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,28,,2020,"(3714913954, Timestamp('2020-07-04 12:13:09+0000', tz='UTC'))"
557,2020-07-04 12:17:22+00:00,safecast:2651380949,Solarcast #33009,2651380949,37.408,141.015,,,,,,,"1,280",,2020,"(2651380949, Timestamp('2020-07-04 12:17:22+0000', tz='UTC'))"
556,2020-07-04 12:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 12:26:48+0000', tz='UTC'))"
555,2020-07-04 12:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,0,,2020,"(678194983, Timestamp('2020-07-04 12:27:42+0000', tz='UTC'))"
554,2020-07-04 12:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,32,,2020,"(3714913954, Timestamp('2020-07-04 12:28:09+0000', tz='UTC'))"
553,2020-07-04 12:28:36+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,0.0,1.0,1.0,,,,2020,"(3714913954, Timestamp('2020-07-04 12:28:36+0000', tz='UTC'))"
552,2020-07-04 12:28:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 12:28:46+0000', tz='UTC'))"
551,2020-07-04 12:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,4.0,,,,2020,"(678194983, Timestamp('2020-07-04 12:41:48+0000', tz='UTC'))"
550,2020-07-04 12:42:12+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 12:42:12+0000', tz='UTC'))"
549,2020-07-04 12:42:27+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,0,3.9010000000000002,2020,"(678194983, Timestamp('2020-07-04 12:42:27+0000', tz='UTC'))"
548,2020-07-04 12:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-07-04 12:43:09+0000', tz='UTC'))"
547,2020-07-04 12:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,0,,2020,"(678194983, Timestamp('2020-07-04 12:56:48+0000', tz='UTC'))"
546,2020-07-04 12:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,29,,2020,"(3714913954, Timestamp('2020-07-04 12:58:09+0000', tz='UTC'))"
545,2020-07-04 12:58:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,0.0,0.0,0.0,,,,2020,"(3714913954, Timestamp('2020-07-04 12:58:34+0000', tz='UTC'))"
544,2020-07-04 12:58:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 12:58:46+0000', tz='UTC'))"
543,2020-07-04 13:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-04 13:11:48+0000', tz='UTC'))"
542,2020-07-04 13:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-04 13:12:42+0000', tz='UTC'))"
541,2020-07-04 13:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,23,3.903,2020,"(678194983, Timestamp('2020-07-04 13:12:57+0000', tz='UTC'))"
540,2020-07-04 13:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,31,,2020,"(3714913954, Timestamp('2020-07-04 13:13:09+0000', tz='UTC'))"
539,2020-07-04 13:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,22.0,18,,2020,"(678194983, Timestamp('2020-07-04 13:26:48+0000', tz='UTC'))"
538,2020-07-04 13:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,31,,2020,"(3714913954, Timestamp('2020-07-04 13:28:09+0000', tz='UTC'))"
537,2020-07-04 13:28:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,0.0,0.0,0.0,,,,2020,"(3714913954, Timestamp('2020-07-04 13:28:34+0000', tz='UTC'))"
536,2020-07-04 13:28:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-04 13:28:46+0000', tz='UTC'))"
