,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
14625,2020-06-01 05:42:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 05:42:50+0000', tz='UTC'))"
14624,2020-06-01 05:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,4.0,,,,2020,"(678194983, Timestamp('2020-06-01 05:42:58+0000', tz='UTC'))"
14623,2020-06-01 05:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 05:43:52+0000', tz='UTC'))"
14622,2020-06-01 05:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,27,3.832,2020,"(678194983, Timestamp('2020-06-01 05:44:07+0000', tz='UTC'))"
14621,2020-06-01 05:56:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,20,,2020,"(3714913954, Timestamp('2020-06-01 05:56:56+0000', tz='UTC'))"
14620,2020-06-01 05:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,31,,2020,"(678194983, Timestamp('2020-06-01 05:57:58+0000', tz='UTC'))"
14619,2020-06-01 06:11:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,27,,2020,"(3714913954, Timestamp('2020-06-01 06:11:56+0000', tz='UTC'))"
14618,2020-06-01 06:12:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,27,,2020,"(3714913954, Timestamp('2020-06-01 06:12:02+0000', tz='UTC'))"
14617,2020-06-01 06:12:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,5.0,6.0,,,,2020,"(3714913954, Timestamp('2020-06-01 06:12:21+0000', tz='UTC'))"
14616,2020-06-01 06:12:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 06:12:32+0000', tz='UTC'))"
14615,2020-06-01 06:12:45+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,32,3.5810000000000004,2020,"(230442684, Timestamp('2020-06-01 06:12:45+0000', tz='UTC'))"
14614,2020-06-01 06:12:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,6.0,7.0,,,,2020,"(678194983, Timestamp('2020-06-01 06:12:58+0000', tz='UTC'))"
14613,2020-06-01 06:13:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 06:13:52+0000', tz='UTC'))"
14612,2020-06-01 06:14:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,28,3.833,2020,"(678194983, Timestamp('2020-06-01 06:14:07+0000', tz='UTC'))"
14611,2020-06-01 06:24:49+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,29.0,36,3.6069999999999998,2020,"(4249659165, Timestamp('2020-06-01 06:24:49+0000', tz='UTC'))"
14610,2020-06-01 06:26:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,19.0,22,,2020,"(3714913954, Timestamp('2020-06-01 06:26:56+0000', tz='UTC'))"
14609,2020-06-01 06:27:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,33,,2020,"(678194983, Timestamp('2020-06-01 06:27:58+0000', tz='UTC'))"
14607,2020-06-01 06:41:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,26,,2020,"(3714913954, Timestamp('2020-06-01 06:41:56+0000', tz='UTC'))"
14606,2020-06-01 06:42:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,26,,2020,"(3714913954, Timestamp('2020-06-01 06:42:02+0000', tz='UTC'))"
14604,2020-06-01 06:42:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,26,,2020,"(3714913954, Timestamp('2020-06-01 06:42:08+0000', tz='UTC'))"
14603,2020-06-01 06:42:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,11.0,12.0,,,,2020,"(3714913954, Timestamp('2020-06-01 06:42:19+0000', tz='UTC'))"
14602,2020-06-01 06:42:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 06:42:31+0000', tz='UTC'))"
14601,2020-06-01 06:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-06-01 06:42:58+0000', tz='UTC'))"
14600,2020-06-01 06:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 06:43:52+0000', tz='UTC'))"
14599,2020-06-01 06:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,31.0,27,3.8339999999999996,2020,"(678194983, Timestamp('2020-06-01 06:44:07+0000', tz='UTC'))"
14598,2020-06-01 06:56:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,22,,2020,"(3714913954, Timestamp('2020-06-01 06:56:56+0000', tz='UTC'))"
14597,2020-06-01 06:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,30,,2020,"(678194983, Timestamp('2020-06-01 06:57:58+0000', tz='UTC'))"
14595,2020-06-01 07:11:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,28,,2020,"(3714913954, Timestamp('2020-06-01 07:11:56+0000', tz='UTC'))"
14594,2020-06-01 07:12:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,8.0,8.0,,,,2020,"(3714913954, Timestamp('2020-06-01 07:12:21+0000', tz='UTC'))"
14593,2020-06-01 07:12:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 07:12:33+0000', tz='UTC'))"
14592,2020-06-01 07:12:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-06-01 07:12:58+0000', tz='UTC'))"
14591,2020-06-01 07:13:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 07:13:52+0000', tz='UTC'))"
14590,2020-06-01 07:14:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,30,3.8339999999999996,2020,"(678194983, Timestamp('2020-06-01 07:14:07+0000', tz='UTC'))"
14589,2020-06-01 07:15:04+00:00,safecast:1162749983,Solarcast #33008,1162749983,34.482,136.162,,,,,,,42,,2020,"(1162749983, Timestamp('2020-06-01 07:15:04+0000', tz='UTC'))"
14588,2020-06-01 07:27:07+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:27:07+0000', tz='UTC'))"
14587,2020-06-01 07:27:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,30,,2020,"(678194983, Timestamp('2020-06-01 07:27:58+0000', tz='UTC'))"
14586,2020-06-01 07:41:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:41:56+0000', tz='UTC'))"
14585,2020-06-01 07:42:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:42:02+0000', tz='UTC'))"
14584,2020-06-01 07:42:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:42:08+0000', tz='UTC'))"
14583,2020-06-01 07:42:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:42:19+0000', tz='UTC'))"
14582,2020-06-01 07:42:25+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:42:25+0000', tz='UTC'))"
14581,2020-06-01 07:42:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:42:32+0000', tz='UTC'))"
14580,2020-06-01 07:42:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-01 07:42:38+0000', tz='UTC'))"
14579,2020-06-01 07:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-06-01 07:42:58+0000', tz='UTC'))"
14578,2020-06-01 07:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 07:43:52+0000', tz='UTC'))"
14577,2020-06-01 07:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,23.0,31,3.838,2020,"(678194983, Timestamp('2020-06-01 07:44:07+0000', tz='UTC'))"
14576,2020-06-01 07:56:58+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,27,,2020,"(3714913954, Timestamp('2020-06-01 07:56:58+0000', tz='UTC'))"
14575,2020-06-01 07:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,31,,2020,"(678194983, Timestamp('2020-06-01 07:57:58+0000', tz='UTC'))"
14574,2020-06-01 08:11:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-01 08:11:56+0000', tz='UTC'))"
14573,2020-06-01 08:12:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-01 08:12:02+0000', tz='UTC'))"
14572,2020-06-01 08:12:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-01 08:12:08+0000', tz='UTC'))"
14571,2020-06-01 08:12:14+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-01 08:12:14+0000', tz='UTC'))"
14570,2020-06-01 08:12:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-01 08:12:19+0000', tz='UTC'))"
14569,2020-06-01 08:12:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-01 08:12:20+0000', tz='UTC'))"
14568,2020-06-01 08:12:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-06-01 08:12:31+0000', tz='UTC'))"
14567,2020-06-01 08:12:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 08:12:50+0000', tz='UTC'))"
14566,2020-06-01 08:12:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,5.0,6.0,7.0,,,,2020,"(678194983, Timestamp('2020-06-01 08:12:58+0000', tz='UTC'))"
14565,2020-06-01 08:13:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 08:13:52+0000', tz='UTC'))"
14564,2020-06-01 08:14:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,35,3.8360000000000003,2020,"(678194983, Timestamp('2020-06-01 08:14:07+0000', tz='UTC'))"
14563,2020-06-01 08:26:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,21,,2020,"(3714913954, Timestamp('2020-06-01 08:26:56+0000', tz='UTC'))"
14562,2020-06-01 08:27:54+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,28.0,41,3.594,2020,"(872300871, Timestamp('2020-06-01 08:27:54+0000', tz='UTC'))"
14561,2020-06-01 08:27:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,33.0,34,,2020,"(678194983, Timestamp('2020-06-01 08:27:58+0000', tz='UTC'))"
14560,2020-06-01 08:37:08+00:00,safecast:1344890106,Solarcast #33001,1344890106,34.148,-118.094,,,,,,,,4.185,2020,"(1344890106, Timestamp('2020-06-01 08:37:08+0000', tz='UTC'))"
14559,2020-06-01 08:41:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:41:56+0000', tz='UTC'))"
14558,2020-06-01 08:42:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:42:02+0000', tz='UTC'))"
14557,2020-06-01 08:42:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:42:08+0000', tz='UTC'))"
14556,2020-06-01 08:42:14+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:42:14+0000', tz='UTC'))"
14555,2020-06-01 08:42:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:42:19+0000', tz='UTC'))"
14554,2020-06-01 08:42:25+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:42:25+0000', tz='UTC'))"
14553,2020-06-01 08:42:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:42:32+0000', tz='UTC'))"
14552,2020-06-01 08:42:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-01 08:42:38+0000', tz='UTC'))"
14551,2020-06-01 08:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,7.0,9.0,10.0,,,,2020,"(678194983, Timestamp('2020-06-01 08:42:58+0000', tz='UTC'))"
14550,2020-06-01 08:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 08:43:52+0000', tz='UTC'))"
14549,2020-06-01 08:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,27,3.886,2020,"(678194983, Timestamp('2020-06-01 08:44:07+0000', tz='UTC'))"
14548,2020-06-01 08:56:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,24,,2020,"(3714913954, Timestamp('2020-06-01 08:56:56+0000', tz='UTC'))"
14547,2020-06-01 08:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,31.0,33,,2020,"(678194983, Timestamp('2020-06-01 08:57:58+0000', tz='UTC'))"
14546,2020-06-01 09:11:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-01 09:11:56+0000', tz='UTC'))"
14545,2020-06-01 09:12:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-01 09:12:02+0000', tz='UTC'))"
14544,2020-06-01 09:12:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-01 09:12:08+0000', tz='UTC'))"
14543,2020-06-01 09:12:13+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-01 09:12:13+0000', tz='UTC'))"
14541,2020-06-01 09:12:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-01 09:12:20+0000', tz='UTC'))"
14540,2020-06-01 09:12:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-06-01 09:12:31+0000', tz='UTC'))"
14539,2020-06-01 09:12:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 09:12:50+0000', tz='UTC'))"
14538,2020-06-01 09:12:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,6.0,8.0,8.0,,,,2020,"(678194983, Timestamp('2020-06-01 09:12:58+0000', tz='UTC'))"
14537,2020-06-01 09:13:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 09:13:52+0000', tz='UTC'))"
14536,2020-06-01 09:14:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,28,3.855,2020,"(678194983, Timestamp('2020-06-01 09:14:07+0000', tz='UTC'))"
14535,2020-06-01 09:26:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,26,,2020,"(3714913954, Timestamp('2020-06-01 09:26:57+0000', tz='UTC'))"
14534,2020-06-01 09:27:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,30,,2020,"(678194983, Timestamp('2020-06-01 09:27:58+0000', tz='UTC'))"
14533,2020-06-01 09:41:59+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,22,,2020,"(3714913954, Timestamp('2020-06-01 09:41:59+0000', tz='UTC'))"
14532,2020-06-01 09:42:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,22,,2020,"(3714913954, Timestamp('2020-06-01 09:42:01+0000', tz='UTC'))"
14531,2020-06-01 09:42:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,22,,2020,"(3714913954, Timestamp('2020-06-01 09:42:08+0000', tz='UTC'))"
14530,2020-06-01 09:42:14+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,22,,2020,"(3714913954, Timestamp('2020-06-01 09:42:14+0000', tz='UTC'))"
14529,2020-06-01 09:42:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,22,,2020,"(3714913954, Timestamp('2020-06-01 09:42:21+0000', tz='UTC'))"
14528,2020-06-01 09:42:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,3.0,3.0,,,,2020,"(3714913954, Timestamp('2020-06-01 09:42:31+0000', tz='UTC'))"
14527,2020-06-01 09:42:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 09:42:50+0000', tz='UTC'))"
14526,2020-06-01 09:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,5.0,6.0,7.0,,,,2020,"(678194983, Timestamp('2020-06-01 09:42:58+0000', tz='UTC'))"
14525,2020-06-01 09:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 09:43:52+0000', tz='UTC'))"
14524,2020-06-01 09:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,28,3.847,2020,"(678194983, Timestamp('2020-06-01 09:44:07+0000', tz='UTC'))"
14523,2020-06-01 09:56:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,25,,2020,"(3714913954, Timestamp('2020-06-01 09:56:56+0000', tz='UTC'))"
14522,2020-06-01 09:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,23.0,30,,2020,"(678194983, Timestamp('2020-06-01 09:57:58+0000', tz='UTC'))"
14521,2020-06-01 10:11:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,27,,2020,"(3714913954, Timestamp('2020-06-01 10:11:56+0000', tz='UTC'))"
14520,2020-06-01 10:12:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,27,,2020,"(3714913954, Timestamp('2020-06-01 10:12:02+0000', tz='UTC'))"
14519,2020-06-01 10:12:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,1.0,2.0,2.0,,,,2020,"(3714913954, Timestamp('2020-06-01 10:12:20+0000', tz='UTC'))"
14518,2020-06-01 10:12:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 10:12:32+0000', tz='UTC'))"
14517,2020-06-01 10:12:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,5.0,7.0,7.0,,,,2020,"(678194983, Timestamp('2020-06-01 10:12:58+0000', tz='UTC'))"
14516,2020-06-01 10:13:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 10:13:52+0000', tz='UTC'))"
14515,2020-06-01 10:14:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,30,3.859,2020,"(678194983, Timestamp('2020-06-01 10:14:07+0000', tz='UTC'))"
14514,2020-06-01 10:26:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-06-01 10:26:56+0000', tz='UTC'))"
14513,2020-06-01 10:27:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,22.0,26,,2020,"(678194983, Timestamp('2020-06-01 10:27:58+0000', tz='UTC'))"
14511,2020-06-01 10:41:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-06-01 10:41:56+0000', tz='UTC'))"
14510,2020-06-01 10:42:22+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,1.0,2.0,2.0,,,,2020,"(3714913954, Timestamp('2020-06-01 10:42:22+0000', tz='UTC'))"
14509,2020-06-01 10:42:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 10:42:33+0000', tz='UTC'))"
14508,2020-06-01 10:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,6.0,8.0,8.0,,,,2020,"(678194983, Timestamp('2020-06-01 10:42:58+0000', tz='UTC'))"
14507,2020-06-01 10:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-01 10:43:52+0000', tz='UTC'))"
14506,2020-06-01 10:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,27,3.867,2020,"(678194983, Timestamp('2020-06-01 10:44:07+0000', tz='UTC'))"
14505,2020-06-01 10:56:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,29,,2020,"(3714913954, Timestamp('2020-06-01 10:56:56+0000', tz='UTC'))"
14504,2020-06-01 10:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,28,,2020,"(678194983, Timestamp('2020-06-01 10:57:58+0000', tz='UTC'))"
14503,2020-06-01 10:58:33+00:00,safecast:2670856639,Solarcast #30014,2670856639,34.452,-119.822,13.094000000000001,92.345,2.0,3.0,4.0,32.0,43,3.8169999999999997,2020,"(2670856639, Timestamp('2020-06-01 10:58:33+0000', tz='UTC'))"
14502,2020-06-01 11:03:43+00:00,safecast:2299238163,Solarcast #30017,2299238163,34.111999999999995,-118.255,15.917,70.507,9.0,11.0,12.0,29.0,33,,2020,"(2299238163, Timestamp('2020-06-01 11:03:43+0000', tz='UTC'))"
14501,2020-06-01 11:03:54+00:00,safecast:3856112813,Solarcast #30001,3856112813,47.611999999999995,-122.345,,,,,,0.0,205,,2020,"(3856112813, Timestamp('2020-06-01 11:03:54+0000', tz='UTC'))"
14500,2020-06-01 11:11:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,20.0,28,,2020,"(3714913954, Timestamp('2020-06-01 11:11:56+0000', tz='UTC'))"
14499,2020-06-01 11:12:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,0.0,1.0,1.0,,,,2020,"(3714913954, Timestamp('2020-06-01 11:12:21+0000', tz='UTC'))"
14498,2020-06-01 11:12:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-01 11:12:33+0000', tz='UTC'))"
